"time_epoch","time","temp_c","temp_f","is_day","wind_mph","wind_kph","wind_degree","wind_dir","pressure_mb","pressure_in","precip_mm","precip_in","snow_cm","humidity","cloud","feelslike_c","feelslike_f","windchill_c","windchill_f","heatindex_c","heatindex_f","dewpoint_c","dewpoint_f","will_it_rain","chance_of_rain","will_it_snow","chance_of_snow","vis_km","vis_miles","gust_mph","gust_kph","uv","forecast_date","condition_text","condition_icon","condition_code","name","region","country","lat","lon","tz_id","localtime_epoch","localtime"
1745906400,2025-04-29 01:00:00.000 -0500,21.9,71.4,0,13.4,21.6,170,S,1014.0,29.93,0.0,0.0,0.0,91,100,21.9,71.4,21.9,71.4,24.5,76.2,19.7,67.4,0,0,0,0,10.0,6.0,18.2,29.3,0.0,2025-04-29 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745910000,2025-04-29 02:00:00.000 -0500,21.8,71.3,0,14.1,22.7,172,S,1013.0,29.92,0.0,0.0,0.0,90,100,21.8,71.3,21.8,71.3,24.5,76.0,19.7,67.5,0,25,0,0,10.0,6.0,18.8,30.2,0.0,2025-04-29 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745913600,2025-04-29 03:00:00.000 -0500,21.9,71.5,0,14.5,23.4,175,S,1013.0,29.91,0.0,0.0,0.0,88,100,21.9,71.5,21.9,71.5,24.5,76.1,19.8,67.6,0,51,0,0,10.0,6.0,19.2,31.0,0.0,2025-04-29 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745917200,2025-04-29 04:00:00.000 -0500,22.2,72.0,0,15.2,24.5,177,S,1013.0,29.9,0.01,0.0,0.0,87,100,24.7,76.4,22.2,72.0,24.7,76.4,19.9,67.8,1,76,0,0,10.0,6.0,19.8,31.8,0.0,2025-04-29 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745920800,2025-04-29 05:00:00.000 -0500,22.6,72.6,0,14.5,23.4,177,S,1012.0,29.9,0.0,0.0,0.0,83,93,24.8,76.7,22.6,72.6,24.8,76.7,19.4,66.9,0,51,0,0,10.0,6.0,19.2,31.0,0.0,2025-04-29 00:00:00.000 -0500,Cloudy ,//cdn.weatherapi.com/weather/64x64/night/119.png,1006,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745924400,2025-04-29 06:00:00.000 -0500,22.9,73.2,0,13.6,22.0,176,S,1012.0,29.89,0.0,0.0,0.0,79,87,25.0,77.0,22.9,73.2,25.0,77.0,18.9,66.0,0,25,0,0,10.0,6.0,18.6,29.9,0.0,2025-04-29 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745928000,2025-04-29 07:00:00.000 -0500,23.2,73.8,1,13.0,20.9,176,S,1012.0,29.89,0.0,0.0,0.0,74,80,25.2,77.4,23.2,73.8,25.2,77.4,18.5,65.2,0,0,0,0,10.0,6.0,18.0,28.9,5.0,2025-04-29 00:00:00.000 -0500,Cloudy ,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745931600,2025-04-29 08:00:00.000 -0500,23.5,74.2,1,13.2,21.2,177,S,1013.0,29.9,0.0,0.0,0.0,76,87,25.4,77.7,23.5,74.2,25.4,77.7,19.0,66.2,0,29,0,0,10.0,6.0,17.4,28.1,5.0,2025-04-29 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745935200,2025-04-29 09:00:00.000 -0500,23.7,74.7,1,13.2,21.2,179,S,1013.0,29.91,0.0,0.0,0.0,78,93,25.6,78.1,23.7,74.7,25.6,78.1,19.6,67.3,0,57,0,0,10.0,6.0,17.0,27.4,5.0,2025-04-29 00:00:00.000 -0500,Cloudy ,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745938800,2025-04-29 10:00:00.000 -0500,24.9,76.8,1,13.4,21.6,181,S,1013.0,29.92,0.03,0.0,0.0,79,100,26.7,80.0,24.9,76.8,26.7,80.0,20.2,68.3,1,86,0,0,10.0,6.0,16.4,26.4,5.0,2025-04-29 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745942400,2025-04-29 11:00:00.000 -0500,26.6,79.8,1,14.8,23.8,185,S,1013.0,29.9,0.0,0.0,0.0,69,73,28.1,82.6,26.6,79.8,28.1,82.6,19.3,66.7,0,57,0,0,10.0,6.0,17.7,28.4,7.0,2025-04-29 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745946000,2025-04-29 12:00:00.000 -0500,28.4,83.1,1,16.3,26.3,188,S,1012.0,29.88,0.0,0.0,0.0,58,46,29.8,85.6,28.4,83.1,29.8,85.6,18.5,65.3,0,29,0,0,10.0,6.0,19.0,30.6,6.0,2025-04-29 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745949600,2025-04-29 13:00:00.000 -0500,29.9,85.8,1,17.7,28.4,192,SSW,1011.0,29.85,0.0,0.0,0.0,47,19,31.1,88.0,29.9,85.8,31.1,88.0,17.6,63.7,0,0,0,0,10.0,6.0,20.3,32.7,8.0,2025-04-29 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745953200,2025-04-29 14:00:00.000 -0500,31.2,88.2,1,18.1,29.2,181,S,1010.0,29.82,0.0,0.0,0.0,43,22,32.3,90.2,31.2,88.2,32.3,90.2,17.2,63.0,0,0,0,0,9.7,6.0,20.8,33.5,7.0,2025-04-29 00:00:00.000 -0500,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/day/200.png,1087,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745956800,2025-04-29 15:00:00.000 -0500,32.4,90.4,1,18.6,29.9,171,S,1009.0,29.79,0.0,0.0,0.0,40,25,33.5,92.2,32.4,90.4,33.5,92.2,16.9,62.4,0,0,0,0,9.3,5.0,21.3,34.2,8.0,2025-04-29 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745960400,2025-04-29 16:00:00.000 -0500,32.1,89.7,1,19.0,30.6,160,SSE,1008.0,29.76,0.0,0.0,0.0,36,28,33.1,91.5,32.1,89.7,33.1,91.5,16.5,61.7,0,0,0,0,9.0,5.0,21.9,35.2,7.0,2025-04-29 00:00:00.000 -0500,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/day/200.png,1087,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745964000,2025-04-29 17:00:00.000 -0500,30.9,87.6,1,19.0,30.6,159,SSE,1007.0,29.75,0.7,0.03,0.0,42,43,31.9,89.5,30.9,87.6,31.9,89.5,16.9,62.4,1,100,0,0,9.0,5.0,23.5,37.8,7.0,2025-04-29 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745967600,2025-04-29 18:00:00.000 -0500,29.3,84.8,1,18.8,30.2,159,SSE,1007.0,29.73,1.3,0.05,0.0,48,57,30.4,86.7,29.3,84.8,30.4,86.7,17.3,63.1,1,100,0,0,9.0,5.0,25.1,40.3,6.0,2025-04-29 00:00:00.000 -0500,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/day/200.png,1087,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745971200,2025-04-29 19:00:00.000 -0500,27.4,81.2,1,18.8,30.2,158,SSE,1007.0,29.72,1.95,0.08,0.0,54,72,28.2,82.8,27.4,81.2,28.2,82.8,17.7,63.9,1,100,0,0,9.0,5.0,26.8,43.1,6.0,2025-04-29 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745974800,2025-04-29 20:00:00.000 -0500,25.2,77.3,1,15.4,24.8,198,SSW,1009.0,29.78,2.8,0.11,0.0,67,81,25.8,78.4,25.2,77.3,25.8,78.4,18.2,64.8,1,100,0,0,8.3,5.0,23.5,37.8,6.0,2025-04-29 00:00:00.000 -0500,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745978400,2025-04-29 21:00:00.000 -0500,22.9,73.2,0,12.1,19.4,238,WSW,1011.0,29.84,3.6,0.14,0.0,79,91,23.2,73.7,22.9,73.2,23.2,73.7,18.6,65.5,1,100,0,0,7.7,4.0,20.1,32.4,0.0,2025-04-29 00:00:00.000 -0500,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745982000,2025-04-29 22:00:00.000 -0500,21.7,71.1,0,8.7,14.0,279,W,1013.0,29.9,4.48,0.18,0.0,91,100,21.7,71.1,21.7,71.1,21.9,71.4,19.0,66.3,1,100,0,0,7.0,4.0,16.7,26.9,0.0,2025-04-29 00:00:00.000 -0500,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,1243,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745985600,2025-04-29 23:00:00.000 -0500,21.2,70.1,0,10.1,16.2,235,SW,1012.0,29.87,3.0,0.12,0.0,92,100,21.2,70.1,21.2,70.1,21.2,70.2,19.3,66.7,1,100,0,0,8.0,4.0,19.0,30.6,0.0,2025-04-29 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745989200,2025-04-30 00:00:00.000 -0500,20.9,69.6,0,11.6,18.7,190,S,1011.0,29.84,1.5,0.06,0.0,94,100,20.9,69.6,20.9,69.6,20.9,69.7,19.5,67.1,1,100,0,0,9.0,5.0,21.5,34.6,0.0,2025-04-30 00:00:00.000 -0500,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/night/356.png,1243,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745992800,2025-04-30 01:00:00.000 -0500,21.0,69.8,0,13.0,20.9,146,SSE,1009.0,29.81,0.0,0.0,0.0,95,100,21.0,69.8,21.0,69.8,21.4,70.5,19.8,67.6,0,0,0,0,10.0,6.0,23.7,38.2,0.0,2025-04-30 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1745996400,2025-04-30 02:00:00.000 -0500,21.2,70.2,0,14.1,22.7,150,SSE,1008.0,29.78,0.0,0.0,0.0,93,100,21.2,70.2,21.2,70.2,22.3,72.2,19.9,67.8,0,0,0,0,10.0,6.0,23.7,38.2,0.0,2025-04-30 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746000000,2025-04-30 03:00:00.000 -0500,21.6,70.9,0,15.4,24.8,153,SSE,1007.0,29.74,0.0,0.0,0.0,91,100,21.6,70.9,21.6,70.9,23.4,74.1,20.0,68.0,0,0,0,0,10.0,6.0,23.7,38.2,0.0,2025-04-30 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746003600,2025-04-30 04:00:00.000 -0500,21.8,71.3,0,16.6,26.6,156,SSE,1006.0,29.71,0.0,0.0,0.0,89,100,21.8,71.3,21.8,71.3,24.0,75.1,20.2,68.3,0,0,0,0,10.0,6.0,23.9,38.4,0.0,2025-04-30 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746007200,2025-04-30 05:00:00.000 -0500,22.0,71.5,0,13.6,22.0,166,SSE,1007.0,29.73,0.1,0.0,0.0,90,99,22.0,71.5,22.0,71.5,24.3,75.7,20.3,68.5,1,100,0,0,9.7,6.0,19.7,31.7,0.0,2025-04-30 00:00:00.000 -0500,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/night/200.png,1087,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746010800,2025-04-30 06:00:00.000 -0500,22.0,71.6,0,10.5,16.9,176,S,1008.0,29.76,0.1,0.0,0.0,91,97,24.4,76.0,22.0,71.6,24.4,76.0,20.5,68.9,1,100,0,0,9.3,5.0,15.4,24.8,0.0,2025-04-30 00:00:00.000 -0500,Overcast ,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746014400,2025-04-30 07:00:00.000 -0500,22.4,72.3,1,7.6,12.2,185,S,1008.0,29.78,0.15,0.01,0.0,91,95,24.8,76.6,22.4,72.3,24.8,76.6,20.6,69.1,1,100,0,0,9.0,5.0,11.1,17.9,5.0,2025-04-30 00:00:00.000 -0500,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/day/200.png,1087,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746018000,2025-04-30 08:00:00.000 -0500,23.0,73.3,1,8.9,14.4,183,S,1009.0,29.78,0.1,0.0,0.0,88,83,25.2,77.3,23.0,73.3,25.2,77.3,20.6,69.1,1,100,0,0,9.0,5.0,12.5,20.2,5.0,2025-04-30 00:00:00.000 -0500,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/day/200.png,1087,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746021600,2025-04-30 09:00:00.000 -0500,23.5,74.4,1,10.3,16.6,182,S,1009.0,29.78,0.1,0.0,0.0,85,70,25.6,78.2,23.5,74.4,25.6,78.2,20.7,69.3,1,100,0,0,9.0,5.0,13.9,22.3,5.0,2025-04-30 00:00:00.000 -0500,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/day/200.png,1087,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746025200,2025-04-30 10:00:00.000 -0500,25.1,77.1,1,11.6,18.7,180,S,1009.0,29.79,0.01,0.0,0.0,81,57,26.9,80.4,25.1,77.1,26.9,80.4,20.7,69.2,1,80,0,0,9.0,5.0,15.4,24.8,5.0,2025-04-30 00:00:00.000 -0500,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/day/200.png,1087,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746028800,2025-04-30 11:00:00.000 -0500,27.0,80.7,1,12.3,19.8,195,SSW,1008.0,29.77,0.0,0.0,0.0,67,45,28.5,83.3,27.0,80.7,28.5,83.3,19.2,66.6,0,53,0,0,9.3,5.0,15.4,24.8,7.0,2025-04-30 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746032400,2025-04-30 12:00:00.000 -0500,29.2,84.6,1,12.8,20.5,210,SSW,1008.0,29.75,0.0,0.0,0.0,54,32,30.3,86.5,29.2,84.6,30.3,86.5,17.7,63.9,0,27,0,0,9.7,6.0,15.4,24.8,6.0,2025-04-30 00:00:00.000 -0500,Thundery outbreaks in nearby,//cdn.weatherapi.com/weather/64x64/day/200.png,1087,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746036000,2025-04-30 13:00:00.000 -0500,31.0,87.8,1,13.4,21.6,226,SW,1007.0,29.73,0.0,0.0,0.0,40,19,31.5,88.7,31.0,87.8,31.5,88.7,16.2,61.2,0,0,0,0,10.0,6.0,15.4,24.8,8.0,2025-04-30 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746039600,2025-04-30 14:00:00.000 -0500,32.7,90.8,1,13.9,22.3,243,WSW,1006.0,29.71,0.0,0.0,0.0,30,13,32.4,90.3,32.7,90.8,32.4,90.3,11.1,52.0,0,0,0,0,10.0,6.0,16.1,25.9,8.0,2025-04-30 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746043200,2025-04-30 15:00:00.000 -0500,34.2,93.5,1,14.5,23.4,261,W,1006.0,29.69,0.0,0.0,0.0,21,6,33.2,91.7,34.2,93.5,33.2,91.7,6.1,43.0,0,0,0,0,10.0,6.0,16.6,26.6,8.0,2025-04-30 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746046800,2025-04-30 16:00:00.000 -0500,33.8,92.9,1,15.0,24.1,278,W,1005.0,29.67,0.0,0.0,0.0,11,0,32.6,90.8,33.8,92.9,32.6,90.8,1.0,33.8,0,0,0,0,10.0,6.0,17.2,27.8,9.0,2025-04-30 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746050400,2025-04-30 17:00:00.000 -0500,32.6,90.7,1,16.3,26.3,297,WNW,1006.0,29.7,0.0,0.0,0.0,18,0,31.4,88.6,32.6,90.7,31.4,88.6,4.4,39.9,0,0,0,0,10.0,6.0,19.2,31.0,8.0,2025-04-30 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746054000,2025-04-30 18:00:00.000 -0500,30.9,87.7,1,17.4,28.1,317,NW,1007.0,29.74,0.0,0.0,0.0,25,0,29.9,85.8,30.9,87.7,29.9,85.8,7.7,45.9,0,0,0,0,10.0,6.0,21.0,33.8,8.0,2025-04-30 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746057600,2025-04-30 19:00:00.000 -0500,29.0,84.2,1,18.8,30.2,336,NNW,1008.0,29.77,0.0,0.0,0.0,32,0,28.5,83.2,29.0,84.2,28.5,83.2,11.1,51.9,0,0,0,0,10.0,6.0,23.1,37.1,7.0,2025-04-30 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746061200,2025-04-30 20:00:00.000 -0500,27.0,80.6,1,19.7,31.7,339,NNW,1010.0,29.81,0.0,0.0,0.0,35,0,27.1,80.7,27.0,80.6,27.1,80.7,10.3,50.5,0,0,0,0,10.0,6.0,25.3,40.7,7.0,2025-04-30 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746064800,2025-04-30 21:00:00.000 -0500,24.9,76.8,0,20.6,33.1,342,NNW,1011.0,29.86,0.0,0.0,0.0,38,0,25.7,78.2,24.9,76.8,25.7,78.2,9.5,49.1,0,0,0,0,10.0,6.0,27.5,44.3,0.0,2025-04-30 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746068400,2025-04-30 22:00:00.000 -0500,23.1,73.6,0,21.5,34.6,345,NNW,1013.0,29.91,0.0,0.0,0.0,41,0,24.0,75.2,23.1,73.6,24.0,75.2,8.8,47.8,0,0,0,0,10.0,6.0,29.8,48.0,0.0,2025-04-30 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746072000,2025-04-30 23:00:00.000 -0500,21.5,70.7,0,19.9,32.0,349,N,1014.0,29.94,0.0,0.0,0.0,42,0,21.5,70.7,21.5,70.7,22.2,72.0,8.0,46.4,0,0,0,0,10.0,6.0,27.5,44.3,0.0,2025-04-30 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746075600,2025-05-01 00:00:00.000 -0500,20.0,67.9,0,18.3,29.5,353,N,1015.0,29.98,0.0,0.0,0.0,44,0,20.0,67.9,20.0,67.9,20.3,68.5,7.1,44.8,0,0,0,0,10.0,6.0,25.3,40.7,0.0,2025-05-01 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746079200,2025-05-01 01:00:00.000 -0500,18.8,65.9,0,16.8,27.0,357,N,1016.0,30.01,0.0,0.0,0.0,45,0,18.8,65.9,18.8,65.9,19.0,66.2,6.3,43.4,0,0,0,0,10.0,6.0,23.0,37.0,0.0,2025-05-01 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746082800,2025-05-01 02:00:00.000 -0500,17.9,64.2,0,16.6,26.6,240,WSW,1016.0,30.01,0.0,0.0,0.0,45,0,17.9,64.2,17.9,64.2,17.9,64.3,5.6,42.1,0,0,0,0,10.0,6.0,23.0,37.1,0.0,2025-05-01 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746086400,2025-05-01 03:00:00.000 -0500,17.0,62.7,0,16.3,26.3,123,ESE,1017.0,30.02,0.0,0.0,0.0,45,0,17.0,62.7,17.0,62.7,17.1,62.7,4.9,40.8,0,0,0,0,10.0,6.0,23.0,37.1,0.0,2025-05-01 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746090000,2025-05-01 04:00:00.000 -0500,16.4,61.5,0,16.1,25.9,6,N,1017.0,30.02,0.0,0.0,0.0,45,0,16.2,61.2,16.2,61.2,16.4,61.5,4.2,39.5,0,0,0,0,10.0,6.0,23.1,37.2,0.0,2025-05-01 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746093600,2025-05-01 05:00:00.000 -0500,15.8,60.4,0,13.2,21.2,120,ESE,1018.0,30.05,0.0,0.0,0.0,45,0,15.5,59.8,15.5,59.8,15.8,60.4,3.7,38.7,0,0,0,0,10.0,6.0,19.2,31.0,0.0,2025-05-01 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746097200,2025-05-01 06:00:00.000 -0500,15.2,59.4,0,10.5,16.9,233,SW,1019.0,30.08,0.0,0.0,0.0,45,0,14.7,58.4,14.7,58.4,15.2,59.4,3.2,37.8,0,0,0,0,10.0,6.0,15.4,24.8,0.0,2025-05-01 00:00:00.000 -0500,Clear ,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746100800,2025-05-01 07:00:00.000 -0500,15.8,60.4,1,7.6,12.2,346,NNW,1020.0,30.11,0.0,0.0,0.0,45,0,15.3,59.5,15.3,59.5,15.8,60.5,2.7,36.9,0,0,0,0,10.0,6.0,11.5,18.5,4.0,2025-05-01 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
1746104400,2025-05-01 08:00:00.000 -0500,17.0,62.6,1,10.1,16.2,350,N,1020.0,30.12,0.0,0.0,0.0,38,0,16.6,62.0,16.6,62.0,17.0,62.6,1.9,35.4,0,0,0,0,10.0,6.0,13.4,21.6,5.0,2025-05-01 00:00:00.000 -0500,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Austin,Texas,United States of America,30.2669,-97.7428,America/Chicago,1745381112,2025-04-22 23:05:00.000 -0500
